Freq.	V(N002,N003)
1.72583789198981e+004	(-8.21921757131450e+000dB,-7.81485637151244e+001°)
1.72981635921471e+004	(-8.23688004983108e+000dB,-7.82222779000170e+001°)
1.73380399775375e+004	(-8.25455819512179e+000dB,-7.82959709217355e+001°)
1.73780082874898e+004	(-8.27225198371817e+000dB,-7.83696428617021e+001°)
1.74180687339122e+004	(-8.28996139226378e+000dB,-7.84432938022282e+001°)
1.74582215292011e+004	(-8.30768639751474e+000dB,-7.85169238265095e+001°)
1.74984668862426e+004	(-8.32542697634042e+000dB,-7.85905330186214e+001°)
1.75388050184136e+004	(-8.34318310572407e+000dB,-7.86641214635132e+001°)
1.75792361395829e+004	(-8.36095476276342e+000dB,-7.87376892470039e+001°)
1.76197604641123e+004	(-8.37874192467133e+000dB,-7.88112364557765e+001°)
1.76603782068576e+004	(-8.39654456877640e+000dB,-7.88847631773734e+001°)
1.77010895831702e+004	(-8.41436267252353e+000dB,-7.89582695001912e+001°)
1.77418948088976e+004	(-8.43219621347460e+000dB,-7.90317555134758e+001°)
1.77827941003852e+004	(-8.45004516930906e+000dB,-7.91052213073169e+001°)
1.78237876744769e+004	(-8.46790951782446e+000dB,-7.91786669726432e+001°)
1.78648757485165e+004	(-8.48578923693713e+000dB,-7.92520926012176e+001°)
1.79060585403489e+004	(-8.50368430468271e+000dB,-7.93254982856313e+001°)
1.79473362683212e+004	(-8.52159469921675e+000dB,-7.93988841192994e+001°)
1.79887091512838e+004	(-8.53952039881529e+000dB,-7.94722501964555e+001°)
1.80301774085916e+004	(-8.55746138187546e+000dB,-7.95455966121465e+001°)
1.80717412601052e+004	(-8.57541762691598e+000dB,-7.96189234622274e+001°)
1.81134009261919e+004	(-8.59338911257781e+000dB,-7.96922308433563e+001°)
1.81551566277272e+004	(-8.61137581762465e+000dB,-7.97655188529891e+001°)
1.81970085860957e+004	(-8.62937772094352e+000dB,-7.98387875893744e+001°)
1.82389570231922e+004	(-8.64739480154529e+000dB,-7.99120371515481e+001°)
1.82810021614233e+004	(-8.66542703856528e+000dB,-7.99852676393286e+001°)
1.83231442237079e+004	(-8.68347441126373e+000dB,-8.00584791533110e+001°)
1.83653834334793e+004	(-8.70153689902639e+000dB,-8.01316717948622e+001°)
1.84077200146854e+004	(-8.71961448136504e+000dB,-8.02048456661159e+001°)
1.84501541917905e+004	(-8.73770713791801e+000dB,-8.02780008699668e+001°)
1.84926861897766e+004	(-8.75581484845070e+000dB,-8.03511375100656e+001°)
1.85353162341439e+004	(-8.77393759285613e+000dB,-8.04242556908140e+001°)
1.85780445509127e+004	(-8.79207535115542e+000dB,-8.04973555173588e+001°)
1.86208713666244e+004	(-8.81022810349832e+000dB,-8.05704370955873e+001°)
1.86637969083424e+004	(-8.82839583016371e+000dB,-8.06435005321215e+001°)
1.87068214036537e+004	(-8.84657851156010e+000dB,-8.07165459343130e+001°)
1.87499450806699e+004	(-8.86477612822614e+000dB,-8.07895734102375e+001°)
1.87931681680284e+004	(-8.88298866083110e+000dB,-8.08625830686900e+001°)
1.88364908948937e+004	(-8.90121609017535e+000dB,-8.09355750191787e+001°)
1.88799134909586e+004	(-8.91945839719089e+000dB,-8.10085493719202e+001°)
1.89234361864454e+004	(-8.93771556294176e+000dB,-8.10815062378340e+001°)
1.89670592121071e+004	(-8.95598756862458e+000dB,-8.11544457285372e+001°)
1.90107827992287e+004	(-8.97427439556898e+000dB,-8.12273679563390e+001°)
1.90546071796281e+004	(-8.99257602523807e+000dB,-8.13002730342354e+001°)
1.90985325856580e+004	(-9.01089243922893e+000dB,-8.13731610759039e+001°)
1.91425592502065e+004	(-9.02922361927305e+000dB,-8.14460321956980e+001°)
1.91866874066985e+004	(-9.04756954723676e+000dB,-8.15188865086418e+001°)
1.92309172890972e+004	(-9.06593020512174e+000dB,-8.15917241304248e+001°)
1.92752491319050e+004	(-9.08430557506540e+000dB,-8.16645451773961e+001°)
1.93196831701648e+004	(-9.10269563934136e+000dB,-8.17373497665595e+001°)
1.93642196394616e+004	(-9.12110038035988e+000dB,-8.18101380155676e+001°)
1.94088587759233e+004	(-9.13951978066826e+000dB,-8.18829100427166e+001°)
1.94536008162222e+004	(-9.15795382295135e+000dB,-8.19556659669410e+001°)
1.94984459975760e+004	(-9.17640249003186e+000dB,-8.20284059078078e+001°)
1.95433945577495e+004	(-9.19486576487088e+000dB,-8.21011299855113e+001°)
1.95884467350554e+004	(-9.21334363056823e+000dB,-8.21738383208677e+001°)
1.96336027683560e+004	(-9.23183607036290e+000dB,-8.22465310353095e+001°)
1.96788628970639e+004	(-9.25034306763347e+000dB,-8.23192082508799e+001°)
1.97242273611440e+004	(-9.26886460589847e+000dB,-8.23918700902278e+001°)
1.97696964011141e+004	(-9.28740066881681e+000dB,-8.24645166766017e+001°)
1.98152702580464e+004	(-9.30595124018818e+000dB,-8.25371481338450e+001°)
1.98609491735692e+004	(-9.32451630395339e+000dB,-8.26097645863895e+001°)
1.99067333898673e+004	(-9.34309584419485e+000dB,-8.26823661592510e+001°)
1.99526231496842e+004	(-9.36168984513684e+000dB,-8.27549529780228e+001°)
1.99986186963229e+004	(-9.38029829114596e+000dB,-8.28275251688710e+001°)
2.00447202736470e+004	(-9.39892116673151e+000dB,-8.29000828585286e+001°)
2.00909281260827e+004	(-9.41755845654579e+000dB,-8.29726261742898e+001°)
2.01372424986193e+004	(-9.43621014538454e+000dB,-8.30451552440051e+001°)
2.01836636368110e+004	(-9.45487621818726e+000dB,-8.31176701960750e+001°)
2.02301917867781e+004	(-9.47355666003758e+000dB,-8.31901711594453e+001°)
2.02768271952082e+004	(-9.49225145616362e+000dB,-8.32626582636008e+001°)
2.03235701093576e+004	(-9.51096059193831e+000dB,-8.33351316385604e+001°)
2.03704207770525e+004	(-9.52968405287978e+000dB,-8.34075914148709e+001°)
2.04173794466906e+004	(-9.54842182465164e+000dB,-8.34800377236021e+001°)
2.04644463672420e+004	(-9.56717389306338e+000dB,-8.35524706963409e+001°)
2.05116217882509e+004	(-9.58594024407067e+000dB,-8.36248904651860e+001°)
2.05589059598367e+004	(-9.60472086377569e+000dB,-8.36972971627417e+001°)
2.06062991326953e+004	(-9.62351573842746e+000dB,-8.37696909221134e+001°)
2.06538015581005e+004	(-9.64232485442215e+000dB,-8.38420718769009e+001°)
2.07014134879057e+004	(-9.66114819830343e+000dB,-8.39144401611937e+001°)
2.07491351745443e+004	(-9.67998575676272e+000dB,-8.39867959095649e+001°)
2.07969668710322e+004	(-9.69883751663957e+000dB,-8.40591392570661e+001°)
2.08449088309681e+004	(-9.71770346492193e+000dB,-8.41314703392213e+001°)
2.08929613085356e+004	(-9.73658358874643e+000dB,-8.42037892920216e+001°)
2.09411245585041e+004	(-9.75547787539873e+000dB,-8.42760962519196e+001°)
2.09893988362304e+004	(-9.77438631231376e+000dB,-8.43483913558238e+001°)
2.10377843976599e+004	(-9.79330888707604e+000dB,-8.44206747410930e+001°)
2.10862814993280e+004	(-9.81224558741996e+000dB,-8.44929465455307e+001°)
2.11348903983616e+004	(-9.83119640123007e+000dB,-8.45652069073794e+001°)
2.11836113524801e+004	(-9.85016131654133e+000dB,-8.46374559653153e+001°)
2.12324446199973e+004	(-9.86914032153940e+000dB,-8.47096938584422e+001°)
2.12813904598222e+004	(-9.88813340456093e+000dB,-8.47819207262865e+001°)
2.13304491314608e+004	(-9.90714055409379e+000dB,-8.48541367087911e+001°)
2.13796208950174e+004	(-9.92616175877736e+000dB,-8.49263419463100e+001°)
2.14289060111956e+004	(-9.94519700740275e+000dB,-8.49985365796026e+001°)
2.14783047413004e+004	(-9.96424628891313e+000dB,-8.50707207498282e+001°)
2.15278173472388e+004	(-9.98330959240387e+000dB,-8.51428945985403e+001°)
2.15774440915217e+004	(-1.00023869071229e+001dB,-8.52150582676809e+001°)
2.16271852372652e+004	(-1.00214782224709e+001dB,-8.52872118995752e+001°)
2.16770410481919e+004	(-1.00405835280015e+001dB,-8.53593556369253e+001°)
2.17270117886324e+004	(-1.00597028134217e+001dB,-8.54314896228054e+001°)
2.17770977235266e+004	(-1.00788360685916e+001dB,-8.55036140006557e+001°)
2.18272991184250e+004	(-1.00979832835254e+001dB,-8.55757289142767e+001°)
2.18776162394905e+004	(-1.01171444483911e+001dB,-8.56478345078237e+001°)
2.19280493534994e+004	(-1.01363195535106e+001dB,-8.57199309258013e+001°)
2.19785987278432e+004	(-1.01555085893605e+001dB,-8.57920183130576e+001°)
2.20292646305295e+004	(-1.01747115465716e+001dB,-8.58640968147785e+001°)
2.20800473301839e+004	(-1.01939284159297e+001dB,-8.59361665764821e+001°)
2.21309470960513e+004	(-1.02131591883757e+001dB,-8.60082277440131e+001°)
2.21819641979971e+004	(-1.02324038550053e+001dB,-8.60802804635374e+001°)
2.22330989065089e+004	(-1.02516624070699e+001dB,-8.61523248815358e+001°)
2.22843514926979e+004	(-1.02709348359763e+001dB,-8.62243611447989e+001°)
2.23357222283001e+004	(-1.02902211332872e+001dB,-8.62963894004215e+001°)
2.23872113856782e+004	(-1.03095212907210e+001dB,-8.63684097957963e+001°)
2.24388192378225e+004	(-1.03288353001526e+001dB,-8.64404224786090e+001°)
2.24905460583526e+004	(-1.03481631536129e+001dB,-8.65124275968321e+001°)
2.25423921215191e+004	(-1.03675048432894e+001dB,-8.65844252987198e+001°)
2.25943577022045e+004	(-1.03868603615263e+001dB,-8.66564157328015e+001°)
2.26464430759253e+004	(-1.04062297008246e+001dB,-8.67283990478771e+001°)
2.26986485188330e+004	(-1.04256128538422e+001dB,-8.68003753930106e+001°)
2.27509743077154e+004	(-1.04450098133944e+001dB,-8.68723449175247e+001°)
2.28034207199989e+004	(-1.04644205724535e+001dB,-8.69443077709953e+001°)
2.28559880337490e+004	(-1.04838451241496e+001dB,-8.70162641032455e+001°)
2.29086765276724e+004	(-1.05032834617701e+001dB,-8.70882140643402e+001°)
2.29614864811183e+004	(-1.05227355787605e+001dB,-8.71601578045804e+001°)
2.30144181740797e+004	(-1.05422014687238e+001dB,-8.72320954744973e+001°)
2.30674718871953e+004	(-1.05616811254215e+001dB,-8.73040272248467e+001°)
2.31206479017506e+004	(-1.05811745427730e+001dB,-8.73759532066038e+001°)
2.31739464996794e+004	(-1.06006817148560e+001dB,-8.74478735709568e+001°)
2.32273679635657e+004	(-1.06202026359070e+001dB,-8.75197884693018e+001°)
2.32809125766447e+004	(-1.06397373003205e+001dB,-8.75916980532366e+001°)
2.33345806228046e+004	(-1.06592857026503e+001dB,-8.76636024745555e+001°)
2.33883723865881e+004	(-1.06788478376086e+001dB,-8.77355018852436e+001°)
2.34422881531938e+004	(-1.06984237000667e+001dB,-8.78073964374706e+001°)
2.34963282084776e+004	(-1.07180132850550e+001dB,-8.78792862835857e+001°)
2.35504928389546e+004	(-1.07376165877629e+001dB,-8.79511715761116e+001°)
2.36047823318003e+004	(-1.07572336035392e+001dB,-8.80230524677390e+001°)
2.36591969748521e+004	(-1.07768643278918e+001dB,-8.80949291113209e+001°)
2.37137370566110e+004	(-1.07965087564885e+001dB,-8.81668016598665e+001°)
2.37684028662432e+004	(-1.08161668851563e+001dB,-8.82386702665364e+001°)
2.38231946935813e+004	(-1.08358387098819e+001dB,-8.83105350846359e+001°)
2.38781128291262e+004	(-1.08555242268118e+001dB,-8.83823962676101e+001°)
2.39331575640483e+004	(-1.08752234322523e+001dB,-8.84542539690377e+001°)
2.39883291901893e+004	(-1.08949363226695e+001dB,-8.85261083426258e+001°)
2.40436280000637e+004	(-1.09146628946896e+001dB,-8.85979595422037e+001°)
2.40990542868603e+004	(-1.09344031450988e+001dB,-8.86698077217175e+001°)
2.41546083444438e+004	(-1.09541570708434e+001dB,-8.87416530352244e+001°)
2.42102904673561e+004	(-1.09739246690298e+001dB,-8.88134956368871e+001°)
2.42661009508185e+004	(-1.09937059369247e+001dB,-8.88853356809678e+001°)
2.43220400907325e+004	(-1.10135008719552e+001dB,-8.89571733218228e+001°)
2.43781081836818e+004	(-1.10333094717085e+001dB,-8.90290087138968e+001°)
2.44343055269340e+004	(-1.10531317339325e+001dB,-8.91008420117169e+001°)
2.44906324184417e+004	(-1.10729676565354e+001dB,-8.91726733698872e+001°)
2.45470891568446e+004	(-1.10928172375859e+001dB,-8.92445029430833e+001°)
2.46036760414705e+004	(-1.11126804753133e+001dB,-8.93163308860461e+001°)
2.46603933723376e+004	(-1.11325573681073e+001dB,-8.93881573535765e+001°)
2.47172414501555e+004	(-1.11524479145185e+001dB,-8.94599825005294e+001°)
2.47742205763270e+004	(-1.11723521132579e+001dB,-8.95318064818083e+001°)
2.48313310529499e+004	(-1.11922699631973e+001dB,-8.96036294523596e+001°)
2.48885731828181e+004	(-1.12122014633692e+001dB,-8.96754515671666e+001°)
2.49459472694237e+004	(-1.12321466129667e+001dB,-8.97472729812441e+001°)
2.50034536169585e+004	(-1.12521054113438e+001dB,-8.98190938496327e+001°)
2.50610925303153e+004	(-1.12720778580152e+001dB,-8.98909143273930e+001°)
2.51188643150899e+004	(-1.12920639526562e+001dB,-8.99627345695997e+001°)
2.51767692775826e+004	(-1.13120636951031e+001dB,-9.00345547313366e+001°)
2.52348077247998e+004	(-1.13320770853528e+001dB,-9.01063749676900e+001°)
2.52929799644555e+004	(-1.13521041235631e+001dB,-9.01781954337436e+001°)
2.53512863049731e+004	(-1.13721448100525e+001dB,-9.02500162845730e+001°)
2.54097270554871e+004	(-1.13921991453002e+001dB,-9.03218376752391e+001°)
2.54683025258444e+004	(-1.14122671299463e+001dB,-9.03936597607834e+001°)
2.55270130266065e+004	(-1.14323487647914e+001dB,-9.04654826962219e+001°)
2.55858588690504e+004	(-1.14524440507972e+001dB,-9.05373066365391e+001°)
2.56448403651711e+004	(-1.14725529890856e+001dB,-9.06091317366829e+001°)
2.57039578276826e+004	(-1.14926755809397e+001dB,-9.06809581515585e+001°)
2.57632115700197e+004	(-1.15128118278028e+001dB,-9.07527860360229e+001°)
2.58226019063399e+004	(-1.15329617312791e+001dB,-9.08246155448789e+001°)
2.58821291515248e+004	(-1.15531252931332e+001dB,-9.08964468328701e+001°)
2.59417936211820e+004	(-1.15733025152904e+001dB,-9.09682800546743e+001°)
2.60015956316466e+004	(-1.15934933998363e+001dB,-9.10401153648985e+001°)
2.60615354999828e+004	(-1.16136979490173e+001dB,-9.11119529180729e+001°)
2.61216135439859e+004	(-1.16339161652398e+001dB,-9.11837928686455e+001°)
2.61818300821837e+004	(-1.16541480510709e+001dB,-9.12556353709758e+001°)
2.62421854338382e+004	(-1.16743936092377e+001dB,-9.13274805793299e+001°)
2.63026799189476e+004	(-1.16946528426277e+001dB,-9.13993286478741e+001°)
2.63633138582476e+004	(-1.17149257542886e+001dB,-9.14711797306699e+001°)
2.64240875732132e+004	(-1.17352123474283e+001dB,-9.15430339816676e+001°)
2.64850013860608e+004	(-1.17555126254144e+001dB,-9.16148915547010e+001°)
2.65460556197491e+004	(-1.17758265917748e+001dB,-9.16867526034820e+001°)
2.66072505979818e+004	(-1.17961542501973e+001dB,-9.17586172815942e+001°)
2.66685866452085e+004	(-1.18164956045292e+001dB,-9.18304857424878e+001°)
2.67300640866268e+004	(-1.18368506587778e+001dB,-9.19023581394736e+001°)
2.67916832481840e+004	(-1.18572194171100e+001dB,-9.19742346257175e+001°)
2.68534444565787e+004	(-1.18776018838523e+001dB,-9.20461153542349e+001°)
2.69153480392628e+004	(-1.18979980634905e+001dB,-9.21180004778845e+001°)
2.69773943244428e+004	(-1.19184079606698e+001dB,-9.21898901493633e+001°)
2.70395836410820e+004	(-1.19388315801949e+001dB,-9.22617845212005e+001°)
2.71019163189020e+004	(-1.19592689270293e+001dB,-9.23336837457519e+001°)
2.71643926883844e+004	(-1.19797200062957e+001dB,-9.24055879751942e+001°)
2.72270130807727e+004	(-1.20001848232759e+001dB,-9.24774973615194e+001°)
2.72897778280740e+004	(-1.20206633834104e+001dB,-9.25494120565292e+001°)
2.73526872630607e+004	(-1.20411556922982e+001dB,-9.26213322118289e+001°)
2.74157417192723e+004	(-1.20616617556973e+001dB,-9.26932579788223e+001°)
2.74789415310175e+004	(-1.20821815795237e+001dB,-9.27651895087057e+001°)
2.75422870333751e+004	(-1.21027151698520e+001dB,-9.28371269524621e+001°)
2.76057785621969e+004	(-1.21232625329151e+001dB,-9.29090704608559e+001°)
2.76694164541086e+004	(-1.21438236751036e+001dB,-9.29810201844269e+001°)
2.77332010465118e+004	(-1.21643986029664e+001dB,-9.30529762734850e+001°)
2.77971326775863e+004	(-1.21849873232099e+001dB,-9.31249388781038e+001°)
2.78612116862911e+004	(-1.22055898426982e+001dB,-9.31969081481159e+001°)
2.79254384123668e+004	(-1.22262061684529e+001dB,-9.32688842331065e+001°)
2.79898131963370e+004	(-1.22468363076529e+001dB,-9.33408672824080e+001°)
2.80543363795105e+004	(-1.22674802676344e+001dB,-9.34128574450943e+001°)
2.81190083039827e+004	(-1.22881380558904e+001dB,-9.34848548699753e+001°)
2.81838293126379e+004	(-1.23088096800708e+001dB,-9.35568597055908e+001°)
2.82487997491504e+004	(-1.23294951479822e+001dB,-9.36288721002053e+001°)
2.83139199579871e+004	(-1.23501944675877e+001dB,-9.37008922018023e+001°)
2.83791902844088e+004	(-1.23709076470067e+001dB,-9.37729201580781e+001°)
2.84446110744724e+004	(-1.23916346945148e+001dB,-9.38449561164370e+001°)
2.85101826750323e+004	(-1.24123756185434e+001dB,-9.39170002239848e+001°)
2.85759054337427e+004	(-1.24331304276798e+001dB,-9.39890526275238e+001°)
2.86417796990590e+004	(-1.24538991306668e+001dB,-9.40611134735466e+001°)
2.87078058202401e+004	(-1.24746817364028e+001dB,-9.41331829082311e+001°)
2.87739841473499e+004	(-1.24954782539410e+001dB,-9.42052610774341e+001°)
2.88403150312592e+004	(-1.25162886924900e+001dB,-9.42773481266863e+001°)
2.89067988236479e+004	(-1.25371130614128e+001dB,-9.43494442011862e+001°)
2.89734358770063e+004	(-1.25579513702273e+001dB,-9.44215494457947e+001°)
2.90402265446376e+004	(-1.25788036286055e+001dB,-9.44936640050294e+001°)
2.91071711806591e+004	(-1.25996698463737e+001dB,-9.45657880230590e+001°)
2.91742701400047e+004	(-1.26205500335121e+001dB,-9.46379216436976e+001°)
2.92415237784264e+004	(-1.26414442001545e+001dB,-9.47100650103989e+001°)
2.93089324524962e+004	(-1.26623523565882e+001dB,-9.47822182662510e+001°)
2.93764965196083e+004	(-1.26832745132538e+001dB,-9.48543815539703e+001°)
2.94442163379806e+004	(-1.27042106807449e+001dB,-9.49265550158962e+001°)
2.95120922666568e+004	(-1.27251608698077e+001dB,-9.49987387939854e+001°)
2.95801246655084e+004	(-1.27461250913412e+001dB,-9.50709330298061e+001°)
2.96483138952364e+004	(-1.27671033563965e+001dB,-9.51431378645325e+001°)
2.97166603173732e+004	(-1.27880956761767e+001dB,-9.52153534389393e+001°)
2.97851642942848e+004	(-1.28091020620366e+001dB,-9.52875798933958e+001°)
2.98538261891725e+004	(-1.28301225254828e+001dB,-9.53598173678607e+001°)
2.99226463660748e+004	(-1.28511570781728e+001dB,-9.54320660018760e+001°)
2.99916251898694e+004	(-1.28722057319153e+001dB,-9.55043259345618e+001°)
3.00607630262751e+004	(-1.28932684986697e+001dB,-9.55765973046103e+001°)
3.01300602418540e+004	(-1.29143453905457e+001dB,-9.56488802502805e+001°)
3.01995172040130e+004	(-1.29354364198033e+001dB,-9.57211749093928e+001°)
3.02691342810058e+004	(-1.29565415988524e+001dB,-9.57934814193226e+001°)
3.03389118419355e+004	(-1.29776609402522e+001dB,-9.58657999169957e+001°)
3.04088502567555e+004	(-1.29987944567117e+001dB,-9.59381305388819e+001°)
3.04789498962725e+004	(-1.30199421610884e+001dB,-9.60104734209898e+001°)
3.05492111321478e+004	(-1.30411040663889e+001dB,-9.60828286988614e+001°)
3.06196343368995e+004	(-1.30622801857680e+001dB,-9.61551965075658e+001°)
3.06902198839042e+004	(-1.30834705325287e+001dB,-9.62275769816946e+001°)
3.07609681473997e+004	(-1.31046751201217e+001dB,-9.62999702553553e+001°)
3.08318795024862e+004	(-1.31258939621454e+001dB,-9.63723764621668e+001°)
3.09029543251285e+004	(-1.31471270723452e+001dB,-9.64447957352528e+001°)
3.09741929921584e+004	(-1.31683744646132e+001dB,-9.65172282072369e+001°)
3.10455958812761e+004	(-1.31896361529885e+001dB,-9.65896740102368e+001°)
3.11171633710527e+004	(-1.32109121516559e+001dB,-9.66621332758589e+001°)
3.11888958409319e+004	(-1.32322024749463e+001dB,-9.67346061351926e+001°)
3.12607936712321e+004	(-1.32535071373361e+001dB,-9.68070927188045e+001°)
3.13328572431483e+004	(-1.32748261534470e+001dB,-9.68795931567337e+001°)
3.14050869387546e+004	(-1.32961595380453e+001dB,-9.69521075784851e+001°)
3.14774831410056e+004	(-1.33175073060420e+001dB,-9.70246361130249e+001°)
3.15500462337387e+004	(-1.33388694724921e+001dB,-9.70971788887744e+001°)
3.16227766016762e+004	(-1.33602460525945e+001dB,-9.71697360336049e+001°)
3.16956746304273e+004	(-1.33816370616914e+001dB,-9.72423076748317e+001°)
3.17687407064901e+004	(-1.34030425152682e+001dB,-9.73148939392092e+001°)
3.18419752172536e+004	(-1.34244624289530e+001dB,-9.73874949529248e+001°)
3.19153785510000e+004	(-1.34458968185159e+001dB,-9.74601108415936e+001°)
3.19889510969063e+004	(-1.34673456998694e+001dB,-9.75327417302533e+001°)
3.20626932450470e+004	(-1.34888090890672e+001dB,-9.76053877433580e+001°)
3.21366053863955e+004	(-1.35102870023043e+001dB,-9.76780490047731e+001°)
3.22106879128266e+004	(-1.35317794559165e+001dB,-9.77507256377699e+001°)
3.22849412171186e+004	(-1.35532864663801e+001dB,-9.78234177650198e+001°)
3.23593656929550e+004	(-1.35748080503111e+001dB,-9.78961255085892e+001°)
3.24339617349271e+004	(-1.35963442244653e+001dB,-9.79688489899336e+001°)
3.25087297385356e+004	(-1.36178950057376e+001dB,-9.80415883298926e+001°)
3.25836701001930e+004	(-1.36394604111617e+001dB,-9.81143436486841e+001°)
3.26587832172257e+004	(-1.36610404579097e+001dB,-9.81871150658989e+001°)
3.27340694878759e+004	(-1.36826351632915e+001dB,-9.82599027004954e+001°)
3.28095293113040e+004	(-1.37042445447547e+001dB,-9.83327066707940e+001°)
3.28851630875904e+004	(-1.37258686198838e+001dB,-9.84055270944718e+001°)
3.29609712177378e+004	(-1.37475074064001e+001dB,-9.84783640885570e+001°)
3.30369541036735e+004	(-1.37691609221610e+001dB,-9.85512177694236e+001°)
3.31131121482511e+004	(-1.37908291851597e+001dB,-9.86240882527861e+001°)
3.31894457552530e+004	(-1.38125122135248e+001dB,-9.86969756536938e+001°)
3.32659553293924e+004	(-1.38342100255197e+001dB,-9.87698800865256e+001°)
3.33426412763155e+004	(-1.38559226395424e+001dB,-9.88428016649847e+001°)
3.34195040026034e+004	(-1.38776500741245e+001dB,-9.89157405020928e+001°)
3.34965439157747e+004	(-1.38993923479315e+001dB,-9.89886967101851e+001°)
3.35737614242874e+004	(-1.39211494797617e+001dB,-9.90616704009051e+001°)
3.36511569375410e+004	(-1.39429214885461e+001dB,-9.91346616851985e+001°)
3.37287308658788e+004	(-1.39647083933477e+001dB,-9.92076706733087e+001°)
3.38064836205900e+004	(-1.39865102133612e+001dB,-9.92806974747707e+001°)
3.38844156139121e+004	(-1.40083269679124e+001dB,-9.93537421984064e+001°)
3.39625272590327e+004	(-1.40301586764576e+001dB,-9.94268049523189e+001°)
3.40408189700919e+004	(-1.40520053585836e+001dB,-9.94998858438871e+001°)
3.41192911621846e+004	(-1.40738670340065e+001dB,-9.95729849797608e+001°)
3.41979442513626e+004	(-1.40957437225718e+001dB,-9.96461024658549e+001°)
3.42767786546368e+004	(-1.41176354442533e+001dB,-9.97192384073444e+001°)
3.43557947899792e+004	(-1.41395422191534e+001dB,-9.97923929086592e+001°)
3.44349930763255e+004	(-1.41614640675018e+001dB,-9.98655660734784e+001°)
3.45143739335773e+004	(-1.41834010096554e+001dB,-9.99387580047254e+001°)
3.45939377826038e+004	(-1.42053530660975e+001dB,-1.00011968804563e+002°)
3.46736850452448e+004	(-1.42273202574379e+001dB,-1.00085198574386e+002°)
3.47536161443122e+004	(-1.42493026044114e+001dB,-1.00158447414820e+002°)
3.48337315035928e+004	(-1.42713001278780e+001dB,-1.00231715425712e+002°)
3.49140315478502e+004	(-1.42933128488223e+001dB,-1.00305002706129e+002°)
3.49945167028273e+004	(-1.43153407883524e+001dB,-1.00378309354347e+002°)
3.50751873952483e+004	(-1.43373839677001e+001dB,-1.00451635467854e+002°)
3.51560440528213e+004	(-1.43594424082197e+001dB,-1.00524981143337e+002°)
3.52370871042402e+004	(-1.43815161313881e+001dB,-1.00598346476682e+002°)
3.53183169791871e+004	(-1.44036051588033e+001dB,-1.00671731562966e+002°)
3.53997341083349e+004	(-1.44257095121849e+001dB,-1.00745136496454e+002°)
3.54813389233490e+004	(-1.44478292133728e+001dB,-1.00818561370592e+002°)
3.55631318568899e+004	(-1.44699642843268e+001dB,-1.00892006278003e+002°)
3.56451133426158e+004	(-1.44921147471260e+001dB,-1.00965471310480e+002°)
3.57272838151842e+004	(-1.45142806239685e+001dB,-1.01038956558983e+002°)
3.58096437102549e+004	(-1.45364619371704e+001dB,-1.01112462113635e+002°)
3.58921934644918e+004	(-1.45586587091653e+001dB,-1.01185988063713e+002°)
3.59749335155655e+004	(-1.45808709625040e+001dB,-1.01259534497646e+002°)
3.60578643021555e+004	(-1.46030987198534e+001dB,-1.01333101503008e+002°)
3.61409862639526e+004	(-1.46253420039964e+001dB,-1.01406689166516e+002°)
3.62242998416611e+004	(-1.46476008378309e+001dB,-1.01480297574020e+002°)
3.63078054770013e+004	(-1.46698752443693e+001dB,-1.01553926810504e+002°)
3.63915036127119e+004	(-1.46921652467380e+001dB,-1.01627576960074e+002°)
3.64753946925519e+004	(-1.47144708681765e+001dB,-1.01701248105962e+002°)
3.65594791613036e+004	(-1.47367921320372e+001dB,-1.01774940330510e+002°)
3.66437574647744e+004	(-1.47591290617842e+001dB,-1.01848653715176e+002°)
3.67282300497995e+004	(-1.47814816809931e+001dB,-1.01922388340521e+002°)
3.68128973642442e+004	(-1.48038500133502e+001dB,-1.01996144286208e+002°)
3.68977598570061e+004	(-1.48262340826518e+001dB,-1.02069921630995e+002°)
3.69828179780176e+004	(-1.48486339128036e+001dB,-1.02143720452732e+002°)
3.70680721782486e+004	(-1.48710495278199e+001dB,-1.02217540828356e+002°)
3.71535229097082e+004	(-1.48934809518234e+001dB,-1.02291382833883e+002°)
3.72391706254478e+004	(-1.49159282090439e+001dB,-1.02365246544408e+002°)
3.73250157795630e+004	(-1.49383913238179e+001dB,-1.02439132034096e+002°)
3.74110588271962e+004	(-1.49608703205881e+001dB,-1.02513039376180e+002°)
3.74973002245392e+004	(-1.49833652239023e+001dB,-1.02586968642953e+002°)
3.75837404288353e+004	(-1.50058760584133e+001dB,-1.02660919905766e+002°)
3.76703798983817e+004	(-1.50284028488775e+001dB,-1.02734893235024e+002°)
3.77572190925324e+004	(-1.50509456201548e+001dB,-1.02808888700178e+002°)
3.78442584717001e+004	(-1.50735043972075e+001dB,-1.02882906369721e+002°)
3.79314984973589e+004	(-1.50960792050998e+001dB,-1.02956946311185e+002°)
3.80189396320468e+004	(-1.51186700689971e+001dB,-1.03031008591136e+002°)
3.81065823393680e+004	(-1.51412770141650e+001dB,-1.03105093275167e+002°)
3.81944270839953e+004	(-1.51639000659690e+001dB,-1.03179200427897e+002°)
3.82824743316729e+004	(-1.51865392498734e+001dB,-1.03253330112962e+002°)
3.83707245492185e+004	(-1.52091945914407e+001dB,-1.03327482393014e+002°)
3.84591782045260e+004	(-1.52318661163311e+001dB,-1.03401657329713e+002°)
