vcm	V(vout)
-2.000000000000001e-002	7.716260e-003
-1.000000000000001e-002	7.360960e-003
-1.040834085586084e-017	7.004458e-003
9.999999999999990e-003	6.646781e-003
1.999999999999999e-002	6.287923e-003
2.999999999999999e-002	5.927846e-003
3.999999999999999e-002	5.566495e-003
5.000000000000000e-002	5.203816e-003
6.000000000000000e-002	4.839791e-003
6.999999999999999e-002	4.474473e-003
7.999999999999999e-002	4.108005e-003
8.999999999999998e-002	3.740596e-003
1.000000000000000e-001	3.372477e-003
Step Information: Run=97  (Run: 97/100)
-1.000000000000000e-001	-9.133300e-003
-9.000000000000001e-002	-9.221129e-003
-8.000000000000002e-002	-9.309541e-003
-7.000000000000002e-002	-9.398759e-003
-6.000000000000002e-002	-9.489009e-003
-5.000000000000002e-002	-9.580479e-003
-4.000000000000002e-002	-9.673276e-003
-3.000000000000001e-002	-9.767423e-003
-2.000000000000001e-002	-9.862885e-003
-1.000000000000001e-002	-9.959603e-003
-1.040834085586084e-017	-1.005752e-002
9.999999999999990e-003	-1.015663e-002
1.999999999999999e-002	-1.025691e-002
2.999999999999999e-002	-1.035842e-002
3.999999999999999e-002	-1.046121e-002
5.000000000000000e-002	-1.056534e-002
6.000000000000000e-002	-1.067081e-002
6.999999999999999e-002	-1.077758e-002
7.999999999999999e-002	-1.088550e-002
8.999999999999998e-002	-1.099436e-002
1.000000000000000e-001	-1.110393e-002
Step Information: Run=98  (Run: 98/100)
-1.000000000000000e-001	2.647556e-002
-9.000000000000001e-002	2.561640e-002
-8.000000000000002e-002	2.475667e-002
-7.000000000000002e-002	2.389614e-002
-6.000000000000002e-002	2.303459e-002
-5.000000000000002e-002	2.217182e-002
-4.000000000000002e-002	2.130773e-002
-3.000000000000001e-002	2.044229e-002
-2.000000000000001e-002	1.957553e-002
-1.000000000000001e-002	1.870751e-002
-1.040834085586084e-017	1.783830e-002
9.999999999999990e-003	1.696790e-002
1.999999999999999e-002	1.609632e-002
2.999999999999999e-002	1.522352e-002
3.999999999999999e-002	1.434944e-002
5.000000000000000e-002	1.347403e-002
6.000000000000000e-002	1.259727e-002
6.999999999999999e-002	1.171921e-002
7.999999999999999e-002	1.084001e-002
8.999999999999998e-002	9.959855e-003
1.000000000000000e-001	9.078994e-003
Step Information: Run=99  (Run: 99/100)
-1.000000000000000e-001	-1.837376e-002
-9.000000000000001e-002	-1.776851e-002
-8.000000000000002e-002	-1.716384e-002
-7.000000000000002e-002	-1.655997e-002
-6.000000000000002e-002	-1.595712e-002
-5.000000000000002e-002	-1.535547e-002
-4.000000000000002e-002	-1.475515e-002
-3.000000000000001e-002	-1.415616e-002
-2.000000000000001e-002	-1.355847e-002
-1.000000000000001e-002	-1.296202e-002
-1.040834085586084e-017	-1.236677e-002
9.999999999999990e-003	-1.177268e-002
1.999999999999999e-002	-1.117977e-002
2.999999999999999e-002	-1.058807e-002
3.999999999999999e-002	-9.997634e-003
5.000000000000000e-002	-9.408521e-003
6.000000000000000e-002	-8.820743e-003
6.999999999999999e-002	-8.234248e-003
7.999999999999999e-002	-7.648894e-003
8.999999999999998e-002	-7.064471e-003
1.000000000000000e-001	-6.480750e-003
Step Information: Run=100  (Run: 100/100)
-1.000000000000000e-001	1.455083e-002
-9.000000000000001e-002	1.412585e-002
-8.000000000000002e-002	1.370028e-002
-7.000000000000002e-002	1.327392e-002
-6.000000000000002e-002	1.284652e-002
-5.000000000000002e-002	1.241790e-002
-4.000000000000002e-002	1.198796e-002
-3.000000000000001e-002	1.155666e-002
-2.000000000000001e-002	1.112404e-002
-1.000000000000001e-002	1.069016e-002
-1.040834085586084e-017	1.025508e-002
9.999999999999990e-003	9.818818e-003
1.999999999999999e-002	9.381368e-003
2.999999999999999e-002	8.942693e-003
3.999999999999999e-002	8.502738e-003
5.000000000000000e-002	8.061446e-003
6.000000000000000e-002	7.618804e-003
6.999999999999999e-002	7.174862e-003
7.999999999999999e-002	6.729765e-003
8.999999999999998e-002	6.283722e-003
1.000000000000000e-001	5.836967e-003
