Freq.	V(N002,N003)
4.15910610493920e+004	(-2.19501726269482e+001dB,-1.43302774090805e+002°)
4.16869383470233e+004	(-2.19982950071241e+001dB,-1.43394939494793e+002°)
4.17830366646519e+004	(-2.20465269547911e+001dB,-1.43486901891609e+002°)
4.18793565117816e+004	(-2.20948690638080e+001dB,-1.43578659820147e+002°)
4.19758983990904e+004	(-2.21433219343267e+001dB,-1.43670211800760e+002°)
4.20726628384341e+004	(-2.21918861728734e+001dB,-1.43761556334923e+002°)
4.21696503428479e+004	(-2.22405623924308e+001dB,-1.43852691904897e+002°)
4.22668614265499e+004	(-2.22893512125221e+001dB,-1.43943616973376e+002°)
4.23642966049437e+004	(-2.23382532592961e+001dB,-1.44034329983137e+002°)
4.24619563946208e+004	(-2.23872691656135e+001dB,-1.44124829356677e+002°)
4.25598413133638e+004	(-2.24363995711347e+001dB,-1.44215113495845e+002°)
4.26579518801488e+004	(-2.24856451224090e+001dB,-1.44305180781461e+002°)
4.27562886151481e+004	(-2.25350064729653e+001dB,-1.44395029572938e+002°)
4.28548520397334e+004	(-2.25844842834036e+001dB,-1.44484658207887e+002°)
4.29536426764782e+004	(-2.26340792214895e+001dB,-1.44574065001713e+002°)
4.30526610491605e+004	(-2.26837919622480e+001dB,-1.44663248247216e+002°)
4.31519076827659e+004	(-2.27336231880608e+001dB,-1.44752206214161e+002°)
4.32513831034902e+004	(-2.27835735887643e+001dB,-1.44840937148863e+002°)
4.33510878387422e+004	(-2.28336438617489e+001dB,-1.44929439273749e+002°)
4.34510224171464e+004	(-2.28838347120606e+001dB,-1.45017710786910e+002°)
4.35511873685461e+004	(-2.29341468525038e+001dB,-1.45105749861654e+002°)
4.36515832240058e+004	(-2.29845810037455e+001dB,-1.45193554646037e+002°)
4.37522105158144e+004	(-2.30351378944227e+001dB,-1.45281123262397e+002°)
4.38530697774877e+004	(-2.30858182612490e+001dB,-1.45368453806867e+002°)
4.39541615437716e+004	(-2.31366228491256e+001dB,-1.45455544348880e+002°)
4.40554863506445e+004	(-2.31875524112522e+001dB,-1.45542392930674e+002°)
4.41570447353203e+004	(-2.32386077092410e+001dB,-1.45628997566767e+002°)
4.42588372362517e+004	(-2.32897895132317e+001dB,-1.45715356243438e+002°)
4.43608643931323e+004	(-2.33410986020088e+001dB,-1.45801466918188e+002°)
4.44631267468999e+004	(-2.33925357631212e+001dB,-1.45887327519195e+002°)
4.45656248397393e+004	(-2.34441017930029e+001dB,-1.45972935944747e+002°)
4.46683592150853e+004	(-2.34957974970969e+001dB,-1.46058290062673e+002°)
4.47713304176252e+004	(-2.35476236899800e+001dB,-1.46143387709761e+002°)
4.48745389933021e+004	(-2.35995811954905e+001dB,-1.46228226691152e+002°)
4.49779854893177e+004	(-2.36516708468582e+001dB,-1.46312804779736e+002°)
4.50816704541349e+004	(-2.37038934868353e+001dB,-1.46397119715523e+002°)
4.51855944374811e+004	(-2.37562499678318e+001dB,-1.46481169205002e+002°)
4.52897579903509e+004	(-2.38087411520507e+001dB,-1.46564950920498e+002°)
4.53941616650091e+004	(-2.38613679116272e+001dB,-1.46648462499490e+002°)
4.54988060149936e+004	(-2.39141311287701e+001dB,-1.46731701543940e+002°)
4.56036915951183e+004	(-2.39670316959050e+001dB,-1.46814665619587e+002°)
4.57088189614762e+004	(-2.40200705158205e+001dB,-1.46897352255236e+002°)
4.58141886714420e+004	(-2.40732485018165e+001dB,-1.46979758942032e+002°)
4.59198012836755e+004	(-2.41265665778557e+001dB,-1.47061883132704e+002°)
4.60256573581242e+004	(-2.41800256787174e+001dB,-1.47143722240809e+002°)
4.61317574560265e+004	(-2.42336267501537e+001dB,-1.47225273639946e+002°)
4.62381021399146e+004	(-2.42873707490492e+001dB,-1.47306534662957e+002°)
4.63446919736173e+004	(-2.43412586435827e+001dB,-1.47387502601111e+002°)
4.64515275222634e+004	(-2.43952914133922e+001dB,-1.47468174703265e+002°)
4.65586093522843e+004	(-2.44494700497431e+001dB,-1.47548548175005e+002°)
4.66659380314173e+004	(-2.45037955556984e+001dB,-1.47628620177777e+002°)
4.67735141287082e+004	(-2.45582689462933e+001dB,-1.47708387827980e+002°)
4.68813382145149e+004	(-2.46128912487119e+001dB,-1.47787848196055e+002°)
4.69894108605098e+004	(-2.46676635024670e+001dB,-1.47866998305542e+002°)
4.70977326396836e+004	(-2.47225867595844e+001dB,-1.47945835132114e+002°)
4.72063041263473e+004	(-2.47776620847889e+001dB,-1.48024355602599e+002°)
4.73151258961363e+004	(-2.48328905556947e+001dB,-1.48102556593965e+002°)
4.74241985260127e+004	(-2.48882732629991e+001dB,-1.48180434932287e+002°)
4.75335225942687e+004	(-2.49438113106794e+001dB,-1.48257987391691e+002°)
4.76430986805297e+004	(-2.49995058161940e+001dB,-1.48335210693268e+002°)
4.77529273657572e+004	(-2.50553579106859e+001dB,-1.48412101503966e+002°)
4.78630092322519e+004	(-2.51113687391922e+001dB,-1.48488656435451e+002°)
4.79733448636569e+004	(-2.51675394608548e+001dB,-1.48564872042940e+002°)
4.80839348449609e+004	(-2.52238712491371e+001dB,-1.48640744824012e+002°)
4.81947797625007e+004	(-2.52803652920437e+001dB,-1.48716271217376e+002°)
4.83058802039652e+004	(-2.53370227923443e+001dB,-1.48791447601628e+002°)
4.84172367583978e+004	(-2.53938449678020e+001dB,-1.48866270293956e+002°)
4.85288500162000e+004	(-2.54508330514056e+001dB,-1.48940735548832e+002°)
4.86407205691340e+004	(-2.55079882916068e+001dB,-1.49014839556651e+002°)
4.87528490103265e+004	(-2.55653119525609e+001dB,-1.49088578442358e+002°)
4.88652359342712e+004	(-2.56228053143729e+001dB,-1.49161948264020e+002°)
4.89778819368324e+004	(-2.56804696733482e+001dB,-1.49234945011376e+002°)
4.90907876152480e+004	(-2.57383063422472e+001dB,-1.49307564604342e+002°)
4.92039535681328e+004	(-2.57963166505461e+001dB,-1.49379802891482e+002°)
4.93173803954813e+004	(-2.58545019447013e+001dB,-1.49451655648436e+002°)
4.94310686986712e+004	(-2.59128635884199e+001dB,-1.49523118576309e+002°)
4.95450190804666e+004	(-2.59714029629347e+001dB,-1.49594187300024e+002°)
4.96592321450212e+004	(-2.60301214672851e+001dB,-1.49664857366620e+002°)
4.97737084978811e+004	(-2.60890205186026e+001dB,-1.49735124243517e+002°)
4.98884487459887e+004	(-2.61481015524029e+001dB,-1.49804983316728e+002°)
5.00034534976853e+004	(-2.62073660228825e+001dB,-1.49874429889029e+002°)
5.01187233627147e+004	(-2.62668154032220e+001dB,-1.49943459178076e+002°)
5.02342589522261e+004	(-2.63264511858947e+001dB,-1.50012066314475e+002°)
5.03500608787779e+004	(-2.63862748829819e+001dB,-1.50080246339802e+002°)
5.04661297563402e+004	(-2.64462880264931e+001dB,-1.50147994204564e+002°)
5.05824662002987e+004	(-2.65064921686943e+001dB,-1.50215304766110e+002°)
5.06990708274577e+004	(-2.65668888824413e+001dB,-1.50282172786485e+002°)
5.08159442560433e+004	(-2.66274797615199e+001dB,-1.50348592930227e+002°)
5.09330871057068e+004	(-2.66882664209933e+001dB,-1.50414559762098e+002°)
5.10504999975278e+004	(-2.67492504975562e+001dB,-1.50480067744758e+002°)
5.11681835540179e+004	(-2.68104336498954e+001dB,-1.50545111236375e+002°)
5.12861383991236e+004	(-2.68718175590584e+001dB,-1.50609684488167e+002°)
5.14043651582297e+004	(-2.69334039288287e+001dB,-1.50673781641881e+002°)
5.15228644581627e+004	(-2.69951944861092e+001dB,-1.50737396727189e+002°)
5.16416369271941e+004	(-2.70571909813127e+001dB,-1.50800523659027e+002°)
5.17606831950437e+004	(-2.71193951887604e+001dB,-1.50863156234852e+002°)
5.18800038928831e+004	(-2.71818089070891e+001dB,-1.50925288131814e+002°)
5.19995996533385e+004	(-2.72444339596657e+001dB,-1.50986912903863e+002°)
5.21194711104949e+004	(-2.73072721950102e+001dB,-1.51048023978765e+002°)
5.22396188998988e+004	(-2.73703254872284e+001dB,-1.51108614655031e+002°)
5.23600436585618e+004	(-2.74335957364516e+001dB,-1.51168678098759e+002°)
5.24807460249641e+004	(-2.74970848692866e+001dB,-1.51228207340396e+002°)
5.26017266390574e+004	(-2.75607948392747e+001dB,-1.51287195271381e+002°)
5.27229861422690e+004	(-2.76247276273593e+001dB,-1.51345634640721e+002°)
5.28445251775047e+004	(-2.76888852423642e+001dB,-1.51403518051439e+002°)
5.29663443891524e+004	(-2.77532697214803e+001dB,-1.51460837956945e+002°)
5.30884444230855e+004	(-2.78178831307642e+001dB,-1.51517586657267e+002°)
5.32108259266660e+004	(-2.78827275656451e+001dB,-1.51573756295201e+002°)
5.33334895487487e+004	(-2.79478051514430e+001dB,-1.51629338852334e+002°)
5.34564359396837e+004	(-2.80131180438983e+001dB,-1.51684326144938e+002°)
5.35796657513207e+004	(-2.80786684297109e+001dB,-1.51738709819764e+002°)
5.37031796370117e+004	(-2.81444585270917e+001dB,-1.51792481349682e+002°)
5.38269782516153e+004	(-2.82104905863244e+001dB,-1.51845632029212e+002°)
5.39510622514992e+004	(-2.82767668903402e+001dB,-1.51898152969902e+002°)
5.40754322945445e+004	(-2.83432897553032e+001dB,-1.51950035095578e+002°)
5.42000890401487e+004	(-2.84100615312090e+001dB,-1.52001269137435e+002°)
5.43250331492296e+004	(-2.84770846024948e+001dB,-1.52051845628987e+002°)
5.44502652842284e+004	(-2.85443613886628e+001dB,-1.52101754900854e+002°)
5.45757861091133e+004	(-2.86118943449167e+001dB,-1.52150987075388e+002°)
5.47015962893833e+004	(-2.86796859628106e+001dB,-1.52199532061130e+002°)
5.48276964920715e+004	(-2.87477387709123e+001dB,-1.52247379547093e+002°)
5.49540873857486e+004	(-2.88160553354804e+001dB,-1.52294518996870e+002°)
5.50807696405264e+004	(-2.88846382611542e+001dB,-1.52340939642537e+002°)
5.52077439280618e+004	(-2.89534901916599e+001dB,-1.52386630478384e+002°)
5.53350109215597e+004	(-2.90226138105302e+001dB,-1.52431580254429e+002°)
5.54625712957771e+004	(-2.90920118418388e+001dB,-1.52475777469726e+002°)
5.55904257270263e+004	(-2.91616870509511e+001dB,-1.52519210365463e+002°)
5.57185748931789e+004	(-2.92316422452899e+001dB,-1.52561866917822e+002°)
5.58470194736690e+004	(-2.93018802751166e+001dB,-1.52603734830620e+002°)
5.59757601494969e+004	(-2.93724040343296e+001dB,-1.52644801527697e+002°)
5.61047976032329e+004	(-2.94432164612782e+001dB,-1.52685054145057e+002°)
5.62341325190207e+004	(-2.95143205395938e+001dB,-1.52724479522751e+002°)
5.63637655825812e+004	(-2.95857192990384e+001dB,-1.52763064196479e+002°)
5.64936974812159e+004	(-2.96574158163703e+001dB,-1.52800794388922e+002°)
5.66239289038110e+004	(-2.97294132162270e+001dB,-1.52837656000771e+002°)
5.67544605408403e+004	(-2.98017146720278e+001dB,-1.52873634601466e+002°)
5.68852930843697e+004	(-2.98743234068926e+001dB,-1.52908715419604e+002°)
5.70164272280603e+004	(-2.99472426945810e+001dB,-1.52942883333029e+002°)
5.71478636671722e+004	(-3.00204758604501e+001dB,-1.52976122858577e+002°)
5.72796030985684e+004	(-3.00940262824308e+001dB,-1.53008418141470e+002°)
5.74116462207182e+004	(-3.01678973920245e+001dB,-1.53039752944338e+002°)
5.75439937337011e+004	(-3.02420926753195e+001dB,-1.53070110635860e+002°)
5.76766463392104e+004	(-3.03166156740269e+001dB,-1.53099474179005e+002°)
5.78096047405571e+004	(-3.03914699865381e+001dB,-1.53127826118860e+002°)
5.79428696426734e+004	(-3.04666592690014e+001dB,-1.53155148570029e+002°)
5.80764417521165e+004	(-3.05421872364212e+001dB,-1.53181423203571e+002°)
5.82103217770724e+004	(-3.06180576637770e+001dB,-1.53206631233489e+002°)
5.83445104273597e+004	(-3.06942743871640e+001dB,-1.53230753402719e+002°)
5.84790084144332e+004	(-3.07708413049558e+001dB,-1.53253769968619e+002°)
5.86138164513880e+004	(-3.08477623789884e+001dB,-1.53275660687917e+002°)
5.87489352529627e+004	(-3.09250416357658e+001dB,-1.53296404801139e+002°)
5.88843655355439e+004	(-3.10026831676875e+001dB,-1.53315981016432e+002°)
5.90201080171694e+004	(-3.10806911342991e+001dB,-1.53334367492806e+002°)
5.91561634175323e+004	(-3.11590697635633e+001dB,-1.53351541822760e+002°)
5.92925324579849e+004	(-3.12378233531541e+001dB,-1.53367481014238e+002°)
5.94292158615421e+004	(-3.13169562717728e+001dB,-1.53382161471939e+002°)
5.95662143528859e+004	(-3.13964729604858e+001dB,-1.53395558977894e+002°)
5.97035286583685e+004	(-3.14763779340842e+001dB,-1.53407648671325e+002°)
5.98411595060167e+004	(-3.15566757824649e+001dB,-1.53418405027736e+002°)
5.99791076255357e+004	(-3.16373711720335e+001dB,-1.53427801837190e+002°)
6.01173737483125e+004	(-3.17184688471276e+001dB,-1.53435812181771e+002°)
6.02559586074204e+004	(-3.17999736314609e+001dB,-1.53442408412160e+002°)
6.03948629376226e+004	(-3.18818904295874e+001dB,-1.53447562123300e+002°)
6.05340874753759e+004	(-3.19642242283852e+001dB,-1.53451244129125e+002°)
6.06736329588351e+004	(-3.20469800985582e+001dB,-1.53453424436281e+002°)
6.08135001278563e+004	(-3.21301631961569e+001dB,-1.53454072216813e+002°)
6.09536897240014e+004	(-3.22137787641153e+001dB,-1.53453155779784e+002°)
6.10942024905416e+004	(-3.22978321338040e+001dB,-1.53450642541731e+002°)
6.12350391724617e+004	(-3.23823287265971e+001dB,-1.53446498995980e+002°)
6.13762005164638e+004	(-3.24672740554537e+001dB,-1.53440690680674e+002°)
6.15176872709711e+004	(-3.25526737265096e+001dB,-1.53433182145556e+002°)
6.16595001861325e+004	(-3.26385334406791e+001dB,-1.53423936917370e+002°)
6.18016400138258e+004	(-3.27248589952649e+001dB,-1.53412917463848e+002°)
6.19441075076623e+004	(-3.28116562855722e+001dB,-1.53400085156236e+002°)
6.20869034229905e+004	(-3.28989313065275e+001dB,-1.53385400230252e+002°)
6.22300285169000e+004	(-3.29866901542954e+001dB,-1.53368821745432e+002°)
6.23734835482260e+004	(-3.30749390278935e+001dB,-1.53350307542781e+002°)
6.25172692775526e+004	(-3.31636842308000e+001dB,-1.53329814200645e+002°)
6.26613864672175e+004	(-3.32529321725509e+001dB,-1.53307296988720e+002°)
6.28058358813157e+004	(-3.33426893703224e+001dB,-1.53282709820125e+002°)
6.29506182857037e+004	(-3.34329624504932e+001dB,-1.53256005201430e+002°)
6.30957344480032e+004	(-3.35237581501823e+001dB,-1.53227134180537e+002°)
6.32411851376058e+004	(-3.36150833187561e+001dB,-1.53196046292346e+002°)
6.33869711256765e+004	(-3.37069449192974e+001dB,-1.53162689502053e+002°)
6.35330931851581e+004	(-3.37993500300323e+001dB,-1.53127010146002e+002°)
6.36795520907753e+004	(-3.38923058457021e+001dB,-1.53088952869960e+002°)
6.38263486190385e+004	(-3.39858196788778e+001dB,-1.53048460564693e+002°)
6.39734835482484e+004	(-3.40798989612030e+001dB,-1.53005474298698e+002°)
6.41209576584997e+004	(-3.41745512445568e+001dB,-1.52959933247980e+002°)
6.42687717316855e+004	(-3.42697842021263e+001dB,-1.52911774622721e+002°)
6.44169265515012e+004	(-3.43656056293735e+001dB,-1.52860933590662e+002°)
6.45654229034490e+004	(-3.44620234448876e+001dB,-1.52807343197085e+002°)
6.47142615748417e+004	(-3.45590456911017e+001dB,-1.52750934281186e+002°)
6.48634433548072e+004	(-3.46566805348639e+001dB,-1.52691635388686e+002°)
6.50129690342924e+004	(-3.47549362678399e+001dB,-1.52629372680513e+002°)
6.51628394060676e+004	(-3.48538213067305e+001dB,-1.52564069837280e+002°)
6.53130552647305e+004	(-3.49533441932818e+001dB,-1.52495647959489e+002°)
6.54636174067107e+004	(-3.50535135940637e+001dB,-1.52424025463113e+002°)
6.56145266302737e+004	(-3.51543382999925e+001dB,-1.52349117970425e+002°)
6.57657837355252e+004	(-3.52558272255678e+001dB,-1.52270838195790e+002°)
6.59173895244152e+004	(-3.53579894077951e+001dB,-1.52189095826199e+002°)
6.60693448007426e+004	(-3.54608340047584e+001dB,-1.52103797396279e+002°)
6.62216503701592e+004	(-3.55643702938068e+001dB,-1.52014846157507e+002°)
6.63743070401738e+004	(-3.56686076693154e+001dB,-1.51922141941354e+002°)
6.65273156201571e+004	(-3.57735556399753e+001dB,-1.51825581016058e+002°)
6.66806769213451e+004	(-3.58792238255655e+001dB,-1.51725055936723e+002°)
6.68343917568443e+004	(-3.59856219531531e+001dB,-1.51620455388419e+002°)
6.69884609416354e+004	(-3.60927598526668e+001dB,-1.51511664021961e+002°)
6.71428852925780e+004	(-3.62006474517744e+001dB,-1.51398562282009e+002°)
6.72976656284145e+004	(-3.63092947700059e+001dB,-1.51281026227144e+002°)
6.74528027697748e+004	(-3.64187119120353e+001dB,-1.51158927341500e+002°)
6.76082975391808e+004	(-3.65289090600479e+001dB,-1.51032132337662e+002°)
6.77641507610501e+004	(-3.66398964650981e+001dB,-1.50900502950303e+002°)
6.79203632617010e+004	(-3.67516844373617e+001dB,-1.50763895720279e+002°)
6.80769358693566e+004	(-3.68642833351758e+001dB,-1.50622161768670e+002°)
6.82338694141494e+004	(-3.69777035527457e+001dB,-1.50475146560357e+002°)
6.83911647281253e+004	(-3.70919555063939e+001dB,-1.50322689656731e+002°)
6.85488226452485e+004	(-3.72070496192126e+001dB,-1.50164624457040e+002°)
6.87068440014055e+004	(-3.73229963039590e+001dB,-1.50000777927956e+002°)
6.88652296344099e+004	(-3.74398059440374e+001dB,-1.49830970320911e+002°)
6.90239803840064e+004	(-3.75574888723762e+001dB,-1.49655014876709e+002°)
6.91830970918758e+004	(-3.76760553480051e+001dB,-1.49472717517046e+002°)
6.93425806016390e+004	(-3.77955155301172e+001dB,-1.49283876522452e+002°)
6.95024317588618e+004	(-3.79158794493725e+001dB,-1.49088282196252e+002°)
6.96626514110589e+004	(-3.80371569761902e+001dB,-1.48885716514176e+002°)
6.98232404076991e+004	(-3.81593577857466e+001dB,-1.48675952759244e+002°)
6.99841996002093e+004	(-3.82824913193676e+001dB,-1.48458755141630e+002°)
7.01455298419790e+004	(-3.84065667419879e+001dB,-1.48233878403248e+002°)
7.03072319883652e+004	(-3.85315928953053e+001dB,-1.48001067406866e+002°)
7.04693068966965e+004	(-3.86575782462395e+001dB,-1.47760056709632e+002°)
7.06317554262780e+004	(-3.87845308302627e+001dB,-1.47510570121072e+002°)
7.07945784383955e+004	(-3.89124581891328e+001dB,-1.47252320245619e+002°)
7.09577767963205e+004	(-3.90413673025225e+001dB,-1.46985008009971e+002°)
7.11213513653145e+004	(-3.91712645129973e+001dB,-1.46708322175798e+002°)
7.12853030126335e+004	(-3.93021554437397e+001dB,-1.46421938838337e+002°)
7.14496326075329e+004	(-3.94340449083823e+001dB,-1.46125520911960e+002°)
7.16143410212717e+004	(-3.95669368122525e+001dB,-1.45818717603779e+002°)
7.17794291271176e+004	(-3.97008340442772e+001dB,-1.45501163876976e+002°)
7.19448978003513e+004	(-3.98357383587491e+001dB,-1.45172479905708e+002°)
7.21107479182713e+004	(-3.99716502460836e+001dB,-1.44832270524143e+002°)
7.22769803601983e+004	(-4.01085687916499e+001dB,-1.44480124672519e+002°)
7.24435960074802e+004	(-4.02464915216863e+001dB,-1.44115614843842e+002°)
7.26105957434967e+004	(-4.03854142352573e+001dB,-1.43738296535597e+002°)
7.27779804536635e+004	(-4.05253308211424e+001dB,-1.43347707711599e+002°)
7.29457510254380e+004	(-4.06662330584949e+001dB,-1.42943368280075e+002°)
7.31139083483228e+004	(-4.08081104000475e+001dB,-1.42524779595215e+002°)
7.32824533138714e+004	(-4.09509497366009e+001dB,-1.42091423990588e+002°)
7.34513868156925e+004	(-4.10947351414793e+001dB,-1.41642764354220e+002°)
7.36207097494545e+004	(-4.12394475936333e+001dB,-1.41178243756810e+002°)
7.37904230128910e+004	(-4.13850646780221e+001dB,-1.40697285146108e+002°)
7.39605275058046e+004	(-4.15315602619655e+001dB,-1.40199291122773e+002°)
7.41310241300725e+004	(-4.16789041461435e+001dB,-1.39683643814903e+002°)
7.43019137896509e+004	(-4.18270616890363e+001dB,-1.39149704871126e+002°)
7.44731973905796e+004	(-4.19759934036759e+001dB,-1.38596815594673e+002°)
7.46448758409873e+004	(-4.21256545257716e+001dB,-1.38024297243878e+002°)
7.48169500510960e+004	(-4.22759945524909e+001dB,-1.37431451527651e+002°)
7.49894209332261e+004	(-4.24269567514678e+001dB,-1.36817561327930e+002°)
7.51622894018010e+004	(-4.25784776400310e+001dB,-1.36181891684689e+002°)
7.53355563733522e+004	(-4.27304864351153e+001dB,-1.35523691082886e+002°)
7.55092227665238e+004	(-4.28829044749600e+001dB,-1.34842193084528e+002°)
7.56832895020778e+004	(-4.30356446144490e+001dB,-1.34136618352954e+002°)
7.58577575028987e+004	(-4.31886105968775e+001dB,-1.33406177120211e+002°)
7.60326276939984e+004	(-4.33416964060273e+001dB,-1.32650072151779e+002°)
7.62079010025214e+004	(-4.34947856037372e+001dB,-1.31867502265986e+002°)
7.63835783577492e+004	(-4.36477506596758e+001dB,-1.31057666467749e+002°)
7.65596606911057e+004	(-4.38004522817661e+001dB,-1.30219768757387e+002°)
7.67361489361619e+004	(-4.39527387576979e+001dB,-1.29353023675274e+002°)
7.69130440286410e+004	(-4.41044453201726e+001dB,-1.28456662640851e+002°)
7.70903469064230e+004	(-4.42553935509879e+001dB,-1.27529941140425e+002°)
7.72680585095501e+004	(-4.44053908416605e+001dB,-1.26572146810685e+002°)
7.74461797802317e+004	(-4.45542299310938e+001dB,-1.25582608454269e+002°)
7.76247116628490e+004	(-4.47016885436187e+001dB,-1.24560706008881e+002°)
7.78036551039601e+004	(-4.48475291535258e+001dB,-1.23505881471730e+002°)
7.79830110523055e+004	(-4.49914989048522e+001dB,-1.22417650756350e+002°)
7.81627804588126e+004	(-4.51333297174438e+001dB,-1.21295616428227e+002°)
7.83429642766007e+004	(-4.52727386120079e+001dB,-1.20139481229119e+002°)
7.85235634609867e+004	(-4.54094282877833e+001dB,-1.18949062257565e+002°)
7.87045789694893e+004	(-4.55430879862175e+001dB,-1.17724305625183e+002°)
7.88860117618349e+004	(-4.56733946724362e+001dB,-1.16465301355855e+002°)
7.90678627999619e+004	(-4.58000145629859e+001dB,-1.15172298239557e+002°)
7.92501330480265e+004	(-4.59226050230133e+001dB,-1.13845718296320e+002°)
7.94328234724074e+004	(-4.60408168485502e+001dB,-1.12486170451544e+002°)
7.96159350417111e+004	(-4.61542969396959e+001dB,-1.11094462975658e+002°)
7.97994687267768e+004	(-4.62626913583224e+001dB,-1.09671614202616e+002°)
7.99834255006819e+004	(-4.63656487494944e+001dB,-1.08218861017737e+002°)
8.01678063387470e+004	(-4.64628240896428e+001dB,-1.06737664600961e+002°)
8.03526122185407e+004	(-4.65538827071312e+001dB,-1.05229712930507e+002°)
8.05378441198856e+004	(-4.66385045031340e+001dB,-1.03696919598462e+002°)
8.07235030248627e+004	(-4.67163882836995e+001dB,-1.02141418565378e+002°)
8.09095899178171e+004	(-4.67872560987734e+001dB,-1.00565554586655e+002°)
8.10961057853629e+004	(-4.68508574720019e+001dB,-9.89718691765101e+001°)
8.12830516163887e+004	(-4.69069733977041e+001dB,-9.73630821316368e+001°)
8.14704284020626e+004	(-4.69554199793405e+001dB,-9.57420688084858e+001°)
8.16582371358378e+004	(-4.69960515881493e+001dB,-9.41118335263088e+001°)
8.18464788134575e+004	(-4.70287634314398e+001dB,-9.24754796411670e+001°)
8.20351544329603e+004	(-4.70534934373024e+001dB,-9.08361769924307e+001°)
8.22242649946856e+004	(-4.70702233854722e+001dB,-8.91971275512380e+001°)
8.24138115012786e+004	(-4.70789792413819e+001dB,-8.75615301901445e+001°)
8.26037949576962e+004	(-4.70798306806664e+001dB,-8.59325455377825e+001°)
8.27942163712117e+004	(-4.70728898222536e+001dB,-8.43132618779938e+001°)
8.29850767514205e+004	(-4.70583092180613e+001dB,-8.27066630000455e+001°)
8.31763771102453e+004	(-4.70362791739309e+001dB,-8.11155988095013e+001°)
8.33681184619415e+004	(-4.70070244985201e+001dB,-7.95427593755809e+001°)
8.35603018231028e+004	(-4.69708007930224e+001dB,-7.79906529308184e+001°)
8.37529282126662e+004	(-4.69278904042948e+001dB,-7.64615881638935e+001°)
8.39459986519177e+004	(-4.68785981671155e+001dB,-7.49576609687407e+001°)
8.41395141644974e+004	(-4.68232470582749e+001dB,-7.34807456432842e+001°)
8.43334757764054e+004	(-4.67621738768532e+001dB,-7.20324903784364e+001°)
8.45278845160068e+004	(-4.66957250524764e+001dB,-7.06143167494883e+001°)
8.47227414140374e+004	(-4.66242526677731e+001dB,-6.92274228216836e+001°)
8.49180475036090e+004	(-4.65481107640371e+001dB,-6.78727894110830e+001°)
8.51138038202152e+004	(-4.64676519813603e+001dB,-6.65511890006675e+001°)
8.53100114017365e+004	(-4.63832245672457e+001dB,-6.52631967968195e+001°)
8.55066712884458e+004	(-4.62951697718380e+001dB,-6.40092034197213e+001°)
8.57037845230144e+004	(-4.62038196338669e+001dB,-6.27894287479280e+001°)
8.59013521505169e+004	(-4.61094951495816e+001dB,-6.16039364779767e+001°)
8.60993752184374e+004	(-4.60125048075477e+001dB,-6.04526490094930e+001°)
8.62978547766743e+004	(-4.59131434650480e+001dB,-5.93353623210449e+001°)
8.64967918775465e+004	(-4.58116915368859e+001dB,-5.82517605583625e+001°)
8.66961875757988e+004	(-4.57084144644335e+001dB,-5.72014301114336e+001°)
8.68960429286073e+004	(-4.56035624313614e+001dB,-5.61838730089519e+001°)
8.70963589955851e+004	(-4.54973702925572e+001dB,-5.51985195052805e+001°)
8.72971368387881e+004	(-4.53900576837241e+001dB,-5.42447397768247e+001°)
8.74983775227205e+004	(-4.52818292810246e+001dB,-5.33218546799357e+001°)
8.77000821143403e+004	(-4.51728751824419e+001dB,-5.24291455521263e+001°)
8.79022516830652e+004	(-4.50633713852170e+001dB,-5.15658630623000e+001°)
8.81048873007782e+004	(-4.49534803365321e+001dB,-5.07312351343001e+001°)
8.83079900418330e+004	(-4.48433515374396e+001dB,-4.99244739823021e+001°)
8.85115609830602e+004	(-4.47331221827930e+001dB,-4.91447823065325e+001°)
8.87156012037727e+004	(-4.46229178225231e+001dB,-4.83913587046376e+001°)
8.89201117857714e+004	(-4.45128530320221e+001dB,-4.76634023577867e+001°)
8.91250938133510e+004	(-4.44030320815637e+001dB,-4.69601170523576e+001°)
8.93305483733059e+004	(-4.42935495966220e+001dB,-4.62807145979065e+001°)
8.95364765549357e+004	(-4.41844912026857e+001dB,-4.56244177006492e+001°)
8.97428794500511e+004	(-4.40759341496012e+001dB,-4.49904623493587e+001°)
8.99497581529797e+004	(-4.39679479117850e+001dB,-4.43780997673396e+001°)
9.01571137605719e+004	(-4.38605947616931e+001dB,-4.37865979807165e+001°)
9.03649473722063e+004	(-4.37539303148260e+001dB,-4.32152430494685e+001°)
9.05732600897961e+004	(-4.36480040453029e+001dB,-4.26633400036547e+001°)
9.07820530177946e+004	(-4.35428597716153e+001dB,-4.21302135236538e+001°)
9.09913272632011e+004	(-4.34385361126671e+001dB,-4.16152083992453e+001°)
9.12010839355668e+004	(-4.33350669145685e+001dB,-4.11176897989641e+001°)
9.14113241470008e+004	(-4.32324816489579e+001dB,-4.06370433777313e+001°)
9.16220490121757e+004	(-4.31308057838199e+001dB,-4.01726752476125e+001°)
9.18332596483338e+004	(-4.30300611279514e+001dB,-3.97240118337112e+001°)
9.20449571752927e+004	(-4.29302661503022e+001dB,-3.92904996345433e+001°)
9.22571427154519e+004	(-4.28314362755092e+001dB,-3.88716049038120e+001°)
9.24698173937978e+004	(-4.27335841569572e+001dB,-3.84668132683872e+001°)
9.26829823379104e+004	(-4.26367199287109e+001dB,-3.80756292953273e+001°)
